Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
carrumba,CH,15,460,195.176.247.25,ruben.zhdk.ch,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-03-14,SWITCH SWITCH- CH,559,112,None
casaholiday,US,14,561,209.90.224.5,209.90.224.5.reverse.wowrack.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-05-09,WOW - Wowrack.com-US,23033,51,None
casalserugo,FR,1206,1434,37.187.180.112,112.ip-37-187-180.eu,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-07-12,OVH OVH SAS-FR,16276,12900,None
CASE,FR,3415,2658,195.154.127.246,case.schokomil.ch,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-11-29,AS12876 ONLINE S.A.S.-FR,12876,21000,None
Casper02,FR,8,1412,82.247.103.117,evr91-5-82-247-103-117.fbx.proxad.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-12-31,PROXAD Free SAS-FR,12322,11,None
Casper03,FR,4831,1602,176.31.191.26,tor-proxy-readme1.casperlefantom.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-17,OVH OVH SAS-FR,16276,25300,None
Casper04,FR,2761,1508,195.154.75.244,195-154-75-244.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-12,AS12876 ONLINE S.A.S.-FR,12876,14400,None
cassini,US,17,538,209.58.160.138,209.58.160.138,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-16,LSW-SG Leaseweb Asia Pacific pte. ltd.- SG,59253,207,None
cassiopea,FR,920,338,80.248.208.131,ns2.cassiopea.org,9001,9091,0,1,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-04-14,ASN-NERIM Nerim SAS-FR,13193,3910,None
CastleBravo,US,1270,346,162.243.53.77,162.243.53.77,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-01,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.-US,62567,15700,None
CastleRomeo,US,2198,346,162.243.53.77,162.243.53.77,9002,9031,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-01,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.-US,62567,21500,None
catan,CZ,4090,2356,81.2.216.207,207.216.forpsi.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-04-28,INTERNET-CZ INTERNET CZ- a.s.-CZ,24806,23400,None
catatafish2,DE,6038,311,136.243.187.165,catatafish2.codingrat.net,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-02-29,HETZNER-AS Hetzner Online GmbH- DE,24940,37700,None
catbug,GB,6383,1964,163.172.137.141,163.172.137.141,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-03-17,AS12876 ONLINE S.A.S.- FR,12876,43100,None
CatButtsAreFunny,DE,958,94,46.101.157.55,cryptic.be,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-01-14,DIGITALOCEAN-GERMANY Digital Ocean- Inc.- DE,201229,20,None
cathode,US,20,333,162.243.72.198,cathode.kb8ojh.net,9030,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-08-25,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,160,None
CatRelay,DE,2019,3996,89.163.245.116,doesnotexi.st,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-21,MYLOC-AS myLoc managed IT AG-DE,24961,9850,None
CatRelay,DE,1936,3996,89.163.245.181,doesnotexi.st,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-21,MYLOC-AS myLoc managed IT AG-DE,24961,11200,None
CatRelay,DE,2182,3996,89.163.245.184,doesnotexi.st,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-12-21,MYLOC-AS myLoc managed IT AG-DE,24961,9880,None
CatRelay,DE,1430,3996,85.114.133.96,doesnotexi.st,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-29,MYLOC-AS myLoc managed IT AG-DE,24961,6860,None
CatRelay08,FR,3969,1540,195.154.87.231,195-154-87-231.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-11-29,AS12876 ONLINE S.A.S.-FR,12876,19800,None
CatRelay09,FR,4196,4582,195.154.81.108,195-154-81-108.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-11-29,AS12876 ONLINE S.A.S.-FR,12876,17800,None
CatRelay10,FR,4566,4582,195.154.81.110,195-154-81-110.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-11-29,AS12876 ONLINE S.A.S.-FR,12876,16800,None
CatRelay11,FR,4217,4582,195.154.81.227,195-154-81-227.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-11-29,AS12876 ONLINE S.A.S.-FR,12876,20900,None
CatRelay12,FR,5167,4582,195.154.81.245,195-154-81-245.rev.poneytelecom.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.5 on Linux,0,0,2015-11-29,AS12876 ONLINE S.A.S.-FR,12876,14900,None
catshavenosoul,US,139,333,23.252.54.27,23.252.54.27,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Windows 8 [server],0,0,2013-12-15,AS-SBI - Condointernet.net- US,54858,1230,None
caucas,DE,26365,288,85.25.103.69,atlantic850.dedicatedpanel.com,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-05-03,PLUSSERVER-AS Host Europe GmbH- DE,8972,142000,None
cavefelem1,FR,3732,105,37.59.123.142,relay1.cavefelem.com,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-18,OVH OVH SAS-FR,16276,22400,None
cavefelem2,CA,2416,105,198.50.145.72,relay2.cavefelem.com,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-11-01,OVH OVH SAS-FR,16276,16300,None
CaveFoxExitPanda,RO,6875,974,185.100.87.73,185.100.87.73,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-01,FLOKINET FlokiNET ehf-RO,200651,33500,None
cayennegraphics,GB,274,220,178.79.168.88,veri.fi,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.9 on Linux,0,0,2014-10-30,TELECITY-LON - GB,15830,1200,None
cbio1,US,335,516,198.199.100.79,quail.chrisbailey.io,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2016-05-17,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,1380,None
CCCP,RU,18,2848,188.120.226.63,imnm.loiyoc.ru,443,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-23,ISPSYSTEM-AS JSC _ISPsystem_-LU,29182,173,None
ccrelaycc,NL,9027,2645,95.85.8.226,95.85.8.226,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2014-07-04,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,38500,None
cd3d,NL,224,1031,62.163.231.194,a231194.upc-a.chello.nl,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-04-07,LGI-UPC Liberty Global Operations B.V.- AT,6830,1120,None
CDR,FR,1812,313,5.135.155.121,ns3298990.ip-5-135-155.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-12-17,OVH OVH SAS-FR,16276,5910,None
CDRelay,US,302,4171,149.154.158.228,srv1.cd-net.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-12-16,SWIFTWAY-AS Swiftway Sp. z o.o.-GB,35017,1300,None
cebolinha,BR,172,4329,181.41.219.117,host1.horadavirada.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2015-01-09,Digital Energy Technologies Chile SpA-CL,61440,104,None
cebulaki,SE,0,585,213.112.132.8,c-088470d5.039-282-65736b4.cust.bredbandsbolaget.se,110,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2015-01-29,TELENOR-NEXTEL Telenor Norge AS-NO,2119,4,None
cel,DE,179,316,62.113.227.124,2749.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-09-10,TTM 23Media GmbH-DE,47447,923,None
Celticpower,DE,854,76,81.169.138.51,mail.maerkl.at,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Windows 8 [server],0,0,2015-07-13,STRATO STRATO AG-DE,6724,3840,None
cemutor,DE,0,15,93.104.113.180,ppp-93-104-113-180.dynamic.mnet-online.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-01-20,MNET-AS Germany- DE,8767,36,None
centipede,HK,10,994,121.127.250.156,121.127.250.156,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2014-04-27,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited-HK,38197,10,None
centrobox,DE,910,670,5.189.134.229,xchange.mitschke.cc,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-11,CONTABO Contabo GmbH- DE,51167,11000,None
centrobox2,DE,91,395,79.239.255.9,p4FEFFF09.dip0.t-ipconnect.de,9035,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-01,DTAG Deutsche Telekom AG- DE,3320,552,None
cepa,NL,373,17,5.101.102.82,cepa.meejah.ca,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.23 on Linux,0,0,2014-07-02,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,2540,None
cepheus,DE,65,30,77.21.114.142,ip4d15728e.dynamic.kabel-deutschland.de,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-06-06,KABELDEUTSCHLAND-AS - DE,31334,20,None
cerberus,NO,955,1348,217.170.205.113,vps-113.205.170.217.stwvps.net,80,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-09-19,SERVETHEWORLD-AS ServeTheWorld AS-NO,34989,3880,None
cerberus,DE,4,215,217.245.139.24,pD9F58B18.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-01-18,DTAG Deutsche Telekom AG- DE,3320,23,None
Cerebro,NL,800,269,85.17.194.180,85.17.194.180,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-08-03,LEASEWEB-NL LeaseWeb Netherlands B.V.-NL,60781,2640,None
CertifiedExtremist,GB,180,323,86.189.159.155,host86-189-159-155.range86-189.btcentralplus.com,4433,8080,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2014-07-30,BT-UK-AS British Telecommunications PLC- GB,2856,1190,None
cgaebel2,US,1956,2002,192.81.218.137,192.81.218.137,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-03-16,SERVERSTACK-ASN - ServerStack- Inc.- US,46652,11000,None
CgAn,DE,941,51,5.9.108.87,cgan.pw,14120,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.3-alpha on Linux,0,0,2014-07-01,HETZNER-AS Hetzner Online GmbH-DE,24940,6260,None
CgAnII,DE,1142,51,5.9.108.88,5.9.108.88,33341,None,0,0,1,0,0,1,1,1,0,Tor 0.2.8.3-alpha on Linux,0,0,2014-11-09,HETZNER-AS Hetzner Online GmbH-DE,24940,6120,None
CgAnIII,NL,178,95,94.102.53.177,94.102.53.177,38369,81,0,1,1,1,0,1,1,1,1,Tor 0.2.8.2-alpha on Linux,0,0,2015-02-01,QUASINETWORKS Quasi Networks LTD.-NL,29073,11900,None
cgRelay01,DE,73,817,46.182.19.231,231-19-182-46.NbIServ.com,9035,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-01-29,NBISERV-AS Martin Prager trading as _NbIServ_- DE,43847,326,None
cgRelay02,DE,1137,622,93.104.211.62,93.104.211.62,9035,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-05-08,MNET-AS M-net Telekommunikations GmbH- DE,8767,12700,None
CGretski,GB,1,7,87.81.148.61,5751943d.skybroadband.com,21,None,0,1,0,0,0,0,1,1,0,Tor 0.2.5.11 on Windows Server 2003 [server],0,0,2015-12-07,BSKYB-BROADBAND-AS - GB,5607,20,None
ch3no2,RU,0,49,89.222.233.44,host-89-222-233-44.beirel.ru,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.4.23 on Windows 7,0,0,2014-08-17,BEIREL-AS Beirel Telecom LLC-RU,42148,7,None
ChaCa179,VN,10,373,103.199.16.58,103.199.16.58,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-05-04,GREENCLOUDVPS-AS-VN 365 Online technology joint stock company- VN,63734,30,None
chainbox,DK,268,893,77.233.238.130,hq4.chainbox.dk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-07,NIANET-AS Nianet A/S-DK,31027,1210,[2a02:188:2503:240::2]:9001
chalblogrelay,AT,169,191,87.243.181.196,87.243.181.196,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-31,AINET-AS Ainet Telekommunikations-Netzwerk Betriebs GmbH-AT,35370,908,None
Challenger,FR,4133,514,149.202.181.214,149.202.181.214,443,8080,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-03-12,OVH OVH SAS- FR,16276,17400,None
changeme,DE,9,68,144.76.44.168,ack512.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-01-15,HETZNER-AS Hetzner Online GmbH- DE,24940,20,None
chaoscomputerclub1,DE,3207,188,217.115.10.131,tor1.anonymizer.ccc.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.8.3-alpha on Linux,0,0,2016-04-02,NETSIGN Netsign Networks GmbH-DE,31078,22400,None
chaoscomputerclub2,DE,5752,188,217.115.10.132,tor2.anonymizer.ccc.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.8.3-alpha on Linux,0,0,2016-04-05,NETSIGN Netsign Networks GmbH-DE,31078,31100,None
ChaoticEvil,US,299,2547,173.230.148.236,valerian.nexiom.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2014-04-20,HURRICANE - Hurricane Electric- Inc.-US,6939,1230,None
chaoxrelay,DE,692,4268,46.4.122.173,victoria.chaox.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2014-02-26,HETZNER-AS Hetzner Online GmbH-DE,24940,6810,None
charhome,CH,3897,649,212.51.150.184,212-51-150-184.fiber7.init7.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-02-27,INIT7 Init7 (Switzerland) Ltd.-CH,13030,20800,[2a02:168:5404:2:c23f:d5ff:fe6a:512e]:9001
charlie,BR,47,2163,200.17.33.84,vps84.lit.ifce.edu.br,500,1723,0,0,1,0,0,1,1,1,1,Tor 0.2.8.1-alpha on FreeBSD,0,0,2015-10-12,Associação Rede Nacional de Ensino e Pesquisa-BR,1916,228,None
charlimited,GB,127,4172,85.159.211.55,li717-55.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.23 on Linux,0,0,2014-07-11,TELECITY-LON TELECITYGROUP INTERNATIONAL LIMITED-GB,15830,617,None
charmerace,NL,188,1680,89.207.129.150,hosted-by.cinfuserver.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-07,SNEL Snel.com B.V.- NL,62370,1480,None
Charon1,US,0,10176,76.74.97.33,76.74.97.33,9153,9154,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Linux,0,0,2015-03-23,RELIANCEGLOBALCOM - Reliance Globalcom Services- Inc-US,6517,6,None
Charon2,US,2,10176,76.74.97.33,76.74.97.33,9253,9254,0,0,0,0,0,1,1,1,1,Tor 0.2.4.23 on Linux,0,0,2015-03-23,RELIANCEGLOBALCOM - Reliance Globalcom Services- Inc-US,6517,3,None
Charybdis,US,12,1072,50.133.174.249,c-50-133-174-249.hsd1.ma.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-10-03,COMCAST-7922 - Comcast Cable Communications- Inc.-US,7922,75,None
chasm,LV,223,2970,89.111.20.68,89.111.20.68,443,2013,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-15,DEAC-AS - LV,12993,1330,None
che,SE,7,167,81.234.132.89,81-234-132-89-no181.tbcn.telia.com,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2007-10-27,TELIANET-SWEDEN TeliaSonera AB- SE,3301,63,None
chee,DE,2,623,178.63.110.151,public.itc-h.de,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on FreeBSD,0,0,2012-08-11,HETZNER-AS Hetzner Online GmbH-DE,24940,157,None
cheesecake,US,141,49,104.207.128.105,104.207.128.105.vultr.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-19,AS-CHOOPA - Choopa- LLC-US,20473,614,None
Chefkoch,FR,99,2658,5.135.184.24,ks3290861.kimsufi.com,59182,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2014-10-17,OVH OVH SAS-FR,16276,453,None
cheik,BG,2890,316,86.104.15.15,86.104.15.15,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-07,VERDINA Verdina Ltd.- BG,201133,14500,None
ChelTik,RU,329,479,46.45.15.123,46.45.15.123,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-06-21,VEGA-NET-AS Vega Service- LLC-RU,51515,2640,None
cherryberry84,LV,154,104,37.203.34.73,rev-37-203-34-73.deac.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-06-03,DEAC-AS SIA Digitalas Ekonomikas Attistibas Centrs- LV,12993,858,None
CherryBomb,HK,122,1671,121.54.175.50,121.54.175.50,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2014-04-29,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited-HK,38197,209,None
cherryjam,DE,654,2034,217.197.91.145,zwiebel.in-berlin.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-04-10,IN-BERLIN-AS Individual Network Berlin e.V.-DE,29670,3020,None
cherryjam1,DE,642,2034,217.197.91.145,zwiebel.in-berlin.de,993,143,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-01-06,IN-BERLIN-AS Individual Network Berlin e.V.-DE,29670,3330,None
chewbacka,SE,2,1638,178.174.180.56,178.174.180.56,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-02-16,TYFON Tyfon-SE,21250,33,None
cheyne,FR,2453,1076,50.7.151.32,50.7.151.32,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-10-22,COGENT-174 - Cogent Communications-US,174,13200,None
Chick3nRelay1,US,311,225,65.111.114.137,65-111-114-137.dyn.grandenetworks.net,9101,9111,0,0,1,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-08-10,GRANDECOM-AS1 - Grande Communications Networks- LLC-US,7459,2280,None
chickentikkamasala,IN,87,22,103.240.91.7,p7.miditech.co.in,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.4.22 on Linux,0,0,2014-06-16,NETMAGIC-AP Netmagic Datacenter Mumbai-IN,17439,151,None
chieftain,US,4,3479,54.80.24.96,ec2-54-80-24-96.compute-1.amazonaws.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-01-12,AMAZON-AES - Amazon.com- Inc.-US,14618,28,None
chiltern,DE,2474,1682,146.0.43.126,red.gold-mail.com,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-07,MYLOC-AS myLoc managed IT AG- DE,24961,22000,None
Chimborazo,FR,3847,334,212.47.244.38,this-is-a-tor-exit.chimborazo.tor.cool,443,8080,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-05-23,AS12876 ONLINE S.A.S.- FR,12876,17200,None
ChineseDesert,AG,25,2111,208.83.83.100,208.83.83.100,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-03-11,APUA-AG - APUA- AG,11594,119,None
CHIPrelay,US,40,721,96.35.111.25,96-35-111-25.dhcp.bycy.mi.charter.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2016-05-01,CHARTER-NET-HKY-NC - Charter Communications- US,20115,273,None
chisinau2onion,MD,1627,244,178.17.170.179,178-17-170-179.static.host,443,80,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-11,TRABIA I.C.S. Trabia-Network S.R.L.- MD,43289,7210,None
chisinauonion,MD,3874,408,178.17.170.238,178-17-170-238.static.host,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-04-10,TRABIA I.C.S. Trabia-Network S.R.L.- MD,43289,15500,None
Chiudik,MD,862,620,95.65.95.61,95-65-95-61.starnet.md,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-01-30,STARNET-AS StarNet Moldova- MD,31252,5850,None
ChiwawasCanDance,US,293,4205,50.116.10.242,li456-242.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.22 on Linux,0,0,2013-08-01,HURRICANE - Hurricane Electric- Inc.-US,6939,1460,None
chloe,CA,241,1098,104.233.79.101,tor.chloe1.cloudacost.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-11-29,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD-CA,55053,1910,None
chloe2,CA,547,1265,104.233.89.76,tor.chloe2.cloudacost.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-28,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD-CA,55053,4630,None
chm0,NL,409,2633,217.23.7.79,customer.worldstream.nl,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.5.12 on Linux,0,0,2015-12-15,WORLDSTREAM WorldStream-NL,49981,1930,None
chojnacka,MY,221,258,111.90.159.45,111.90.159.45,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.6.10 on Linux,0,0,2016-03-18,NCONNECT-AS Mir Telematiki Ltd.- RU,49335,3600,None
chokaichokai,JP,17,2357,221.113.50.203,p050203.ppp.asahi-net.or.jp,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2013-08-30,ASAHI-NET Asahi Net-JP,4685,182,None
choktor,US,22,108,71.90.161.213,71-90-161-213.dhcp.ftwo.tx.charter.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2008-08-19,CHARTER-NET-HKY-NC - Charter Communications- US,20115,180,None
Chomsky,NL,1196,156,146.185.187.198,146.185.187.198,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-09-06,DIGITALOCEAN-ASN-1 Digital Ocean- Inc.-EU,200130,4550,None
chontor,DE,523,101,176.9.119.167,cdann.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2012-03-07,HETZNER-AS Hetzner Online GmbH-DE,24940,2130,None
chopin,GB,10409,1641,149.18.2.82,149.18.2.82.bcube.co.uk,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-03-05,BCUBE-AS Hyperoptic Ltd-GB,56478,45600,None
choroyIU6HwzJIz2VcW,US,379,2083,198.252.153.107,choroy.riseup.net,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-12-05,RISEUP - Riseup Networks-US,16652,2110,None
chrisaccess221,GB,18,446,185.43.210.119,host119-210-43-185.static.arubacloud.com,9000,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-05-20,ARUBACLOUDLTD-ASN ArubaCloud Limited- GB,199883,38,None
christianbro,FR,3397,938,178.32.221.207,chrbro.10x.es,6069,6070,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-29,OVH OVH SAS-FR,16276,16100,[2001:41d0:8:e0cf::]:6069
Christo,IT,0,21,79.53.255.205,host205-255-dynamic.53-79-r.retail.telecomitalia.it,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.7.6 on Linux,0,0,2016-03-24,ASN-IBSNAZ - IT,3269,3,None
christopherburg,US,2,3593,173.165.240.153,173-165-240-153-minnesota.hfc.comcastbusiness.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.7 on Linux,0,0,2013-02-26,COMCAST-7922 - Comcast Cable Communications- Inc.-US,7922,35,None
chronodd,DE,274,5974,88.198.194.89,axolant.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2013-01-04,HETZNER-AS Hetzner Online GmbH-DE,24940,1120,None
chronosbox,RU,27,435,95.28.56.2,95-28-56-2.broadband.corbina.ru,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2015-11-21,CORBINA-AS OJSC _Vimpelcom_- RU,8402,167,None
Chrysophylax,US,9,91,75.135.123.77,75-135-123-77.dhcp.nwtw.ct.charter.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2015-05-09,CHARTER-NET-HKY-NC - Charter Communications- US,20115,153,None
